file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/publishing.spec.js,Redundant Print,"{'line': 422, 'column': 4, 'index': 13675}","  420 |     expect(result).toEqual(expected);
  421 |     // $FlowFixMe
> 422 |     console.warn.mockRestore();
      |    ^ Redundant Print
  423 |   });
  424 | });
  425 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 37, 'column': 2, 'index': 1237}","  35 |   );
  36 |   // not called yet
> 37 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  38 |
  39 |   const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;
  40 |   callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 47, 'column': 2, 'index': 1546}","  45 |   });
  46 |
> 47 |   expect(marshal.updateDroppableIsEnabled).toHaveBeenCalledTimes(1);
     |  ^ Duplicate Assert
  48 |   expect(marshal.updateDroppableIsEnabled).toHaveBeenCalledWith(
  49 |     preset.home.descriptor.id,
  50 |     !isDropDisabled,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 48, 'column': 2, 'index': 1615}","  46 |
  47 |   expect(marshal.updateDroppableIsEnabled).toHaveBeenCalledTimes(1);
> 48 |   expect(marshal.updateDroppableIsEnabled).toHaveBeenCalledWith(
     |  ^ Duplicate Assert
  49 |     preset.home.descriptor.id,
  50 |     !isDropDisabled,
  51 |   );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 68, 'column': 2, 'index': 2207}","  66 |
  67 |   // not called yet
> 68 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  69 |
  70 |   // no yet dragging
  71 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 68, 'column': 2, 'index': 2207}","  66 |
  67 |   // not called yet
> 68 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  69 |
  70 |   // no yet dragging
  71 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 76, 'column': 2, 'index': 2351}","  74 |   });
  75 |
> 76 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  77 | });
  78 |
  79 | it('should not publish updates when there is no change', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 76, 'column': 2, 'index': 2351}","  74 |   });
  75 |
> 76 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  77 | });
  78 |
  79 | it('should not publish updates when there is no change', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 94, 'column': 2, 'index': 2935}","  92 |
  93 |   // not called yet
> 94 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  95 |   const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;
  96 |   callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);
  97 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 94, 'column': 2, 'index': 2935}","  92 |
  93 |   // not called yet
> 94 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  95 |   const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;
  96 |   callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);
  97 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 103, 'column': 2, 'index': 3225}","  101 |   });
  102 |
> 103 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  104 |   // $ExpectError
  105 |   marshal.updateDroppableIsEnabled.mockReset();
  106 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 103, 'column': 2, 'index': 3225}","  101 |   });
  102 |
> 103 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  104 |   // $ExpectError
  105 |   marshal.updateDroppableIsEnabled.mockReset();
  106 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 108, 'column': 2, 'index': 3383}","  106 |
  107 |   forceUpdate(wrapper);
> 108 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  109 | });
  110 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-enabled-change.spec.js,Duplicate Assert,"{'line': 108, 'column': 2, 'index': 3383}","  106 |
  107 |   forceUpdate(wrapper);
> 108 |   expect(marshal.updateDroppableIsEnabled).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  109 | });
  110 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-element-scrollable.spec.js,Conditional Test Logic,"{'line': 6, 'column': 29, 'index': 282}","  4 |
  5 | it('should return true if an element has overflow:auto or overflow:scroll', () => {
> 6 |   ['overflowY', 'overflowX'].forEach((overflow: string) => {
    |                             ^ Conditional Test Logic
  7 |     ['auto', 'scroll'].forEach((value: string) => {
  8 |       const el: HTMLElement = document.createElement('div');
  9 |       // $ExpectError - flow being mean"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-element-scrollable.spec.js,Conditional Test Logic,"{'line': 7, 'column': 23, 'index': 337}","   5 | it('should return true if an element has overflow:auto or overflow:scroll', () => {
   6 |   ['overflowY', 'overflowX'].forEach((overflow: string) => {
>  7 |     ['auto', 'scroll'].forEach((value: string) => {
     |                       ^ Conditional Test Logic
   8 |       const el: HTMLElement = document.createElement('div');
   9 |       // $ExpectError - flow being mean
  10 |       el.style[overflow] = value;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-element-scrollable.spec.js,Conditional Test Logic,"{'line': 17, 'column': 29, 'index': 667}","  15 |
  16 | it('should return false if an element has overflow:visible', () => {
> 17 |   ['overflowY', 'overflowX'].forEach((overflow: string) => {
     |                             ^ Conditional Test Logic
  18 |     const el: HTMLElement = document.createElement('div');
  19 |     // $ExpectError - flow being mean
  20 |     el.style[overflow] = 'visible';"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-element-scrollable.spec.js,Redundant Print,"{'line': 65, 'column': 11, 'index': 2067}","  63 |
  64 |     expect(getClosestScrollable(body)).toBe(null);
> 65 |     expect(console.warn).toHaveBeenCalled();
     |           ^ Redundant Print
  66 |   });
  67 |
  68 |   it('should not mark the body as a scroll container if it does not have any overflow set', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-element-scrollable.spec.js,Redundant Print,"{'line': 71, 'column': 11, 'index': 2308}","  69 |     body.style.overflowX = 'visible';
  70 |     expect(getClosestScrollable(body)).toBe(null);
> 71 |     expect(console.warn).not.toHaveBeenCalled();
     |           ^ Redundant Print
  72 |   });
  73 |
  74 |   it('should not mark the body as a scroll container if the html element has visible overflow', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-element-scrollable.spec.js,Redundant Print,"{'line': 78, 'column': 11, 'index': 2592}","  76 |     html.style.overflowY = 'visible';
  77 |     expect(getClosestScrollable(body)).toBe(null);
> 78 |     expect(console.warn).not.toHaveBeenCalled();
     |           ^ Redundant Print
  79 |   });
  80 | });
  81 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 37, 'column': 2, 'index': 1231}","  35 |   );
  36 |   // not called yet
> 37 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  38 |
  39 |   const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;
  40 |   callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 46, 'column': 2, 'index': 1538}","  44 |     isCombineEnabled: false,
  45 |   });
> 46 |   expect(marshal.updateDroppableIsCombineEnabled).toHaveBeenCalledTimes(1);
     |  ^ Duplicate Assert
  47 |   expect(marshal.updateDroppableIsCombineEnabled).toHaveBeenCalledWith(
  48 |     preset.home.descriptor.id,
  49 |     false,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 47, 'column': 2, 'index': 1614}","  45 |   });
  46 |   expect(marshal.updateDroppableIsCombineEnabled).toHaveBeenCalledTimes(1);
> 47 |   expect(marshal.updateDroppableIsCombineEnabled).toHaveBeenCalledWith(
     |  ^ Duplicate Assert
  48 |     preset.home.descriptor.id,
  49 |     false,
  50 |   );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 58, 'column': 2, 'index': 1885}","  56 |     isCombineEnabled: true,
  57 |   });
> 58 |   expect(marshal.updateDroppableIsCombineEnabled).toHaveBeenCalledTimes(1);
     |  ^ Duplicate Assert
  59 |   expect(marshal.updateDroppableIsCombineEnabled).toHaveBeenCalledWith(
  60 |     preset.home.descriptor.id,
  61 |     true,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 59, 'column': 2, 'index': 1961}","  57 |   });
  58 |   expect(marshal.updateDroppableIsCombineEnabled).toHaveBeenCalledTimes(1);
> 59 |   expect(marshal.updateDroppableIsCombineEnabled).toHaveBeenCalledWith(
     |  ^ Duplicate Assert
  60 |     preset.home.descriptor.id,
  61 |     true,
  62 |   );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 79, 'column': 2, 'index': 2544}","  77 |
  78 |   // not called yet
> 79 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  80 |
  81 |   // no yet dragging
  82 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 79, 'column': 2, 'index': 2544}","  77 |
  78 |   // not called yet
> 79 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  80 |
  81 |   // no yet dragging
  82 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 87, 'column': 2, 'index': 2698}","  85 |   });
  86 |
> 87 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  88 | });
  89 |
  90 | it('should not publish updates when there is no change', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 87, 'column': 2, 'index': 2698}","  85 |   });
  86 |
> 87 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
     |  ^ Duplicate Assert
  88 | });
  89 |
  90 | it('should not publish updates when there is no change', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 105, 'column': 2, 'index': 3284}","  103 |
  104 |   // not called yet
> 105 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  106 |   const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;
  107 |   callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);
  108 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 105, 'column': 2, 'index': 3284}","  103 |
  104 |   // not called yet
> 105 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  106 |   const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;
  107 |   callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);
  108 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 114, 'column': 2, 'index': 3582}","  112 |   });
  113 |
> 114 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
      |  ^ Duplicate Assert
  115 |   // $FlowFixMe
  116 |   marshal.updateDroppableIsCombineEnabled.mockReset();
  117 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/view/use-droppable-publisher/is-combined-enabled-change.spec.js,Duplicate Assert,"{'line': 114, 'column': 2, 'index': 3582}","  112 |   });
  113 |
> 114 |   expect(marshal.updateDroppableIsCombineEnabled).not.toHaveBeenCalled();
